Y.1 Y.2 Solution1 Solution2 Run Gen Vector
0.13186440927657 1.09045613521072 000000e2fffffd8cfffffea2fffffce2000003c5000001f0fffffd85fffffcb2fffffd8000000235 000000e2fffffd8cfffffea2fffffce2000003c5000001f0fffffd85fffffcb2fffffd8000000235 1 0 V1
0.384428351855517 1.00047801513191 00000031000002e2ffffff3e0000030efffffe570000029dffffffcc000002f9fffffd06ffffff9a 00000031000002e2ffffff3e0000030efffffe570000029dffffffcc000002f9fffffd06ffffff9a 1 0 V2
0.747163030970345 0.690958784800153 000000fcfffffd1efffffcb80000014d0000016a0000015100000329fffffeaefffffddeffffffd7 000000fcfffffd1efffffcb80000014d0000016a0000015100000329fffffeaefffffddeffffffd7 1 0 V3
1.02246554363327 0.406811716853272 0000024cfffffc6700000320fffffe8f000000d6000002a70000012ffffffe8c00000259fffffca5 0000024cfffffc6700000320fffffe8f000000d6000002a70000012ffffffe8c00000259fffffca5 1 0 V4
1.23873707333122 0.232528420584246 00000259fffffec2fffffd63fffffdec0000023c000002080000003affffff18fffffe720000014e 00000259fffffec2fffffd63fffffdec0000023c000002080000003affffff18fffffe720000014e 1 0 V5
0.13186440927657 1.09045613521072 000000e2fffffd8cfffffea2fffffce2000003c5000001f0fffffd85fffffcb2fffffd8000000235 000000e2fffffd8cfffffea2fffffce2000003c5000001f0fffffd85fffffcb2fffffd8000000235 1 1 V1
0.384428351855517 1.00047801513191 00000031000002e2ffffff3e0000030efffffe570000029dffffffcc000002f9fffffd06ffffff9a 00000031000002e2ffffff3e0000030efffffe570000029dffffffcc000002f9fffffd06ffffff9a 1 1 V2
0.747163030970345 0.690958784800153 000000fcfffffd1efffffcb80000014d0000016a0000015100000329fffffeaefffffddeffffffd7 000000fcfffffd1efffffcb80000014d0000016a0000015100000329fffffeaefffffddeffffffd7 1 1 V3
1.02246554363327 0.406811716853272 0000024cfffffc6700000320fffffe8f000000d6000002a70000012ffffffe8c00000259fffffca5 0000024cfffffc6700000320fffffe8f000000d6000002a70000012ffffffe8c00000259fffffca5 1 1 V4
1.23873707333122 0.232528420584246 00000259fffffec2fffffd63fffffdec0000023c000002080000003affffff18fffffe720000014e 00000259fffffec2fffffd63fffffdec0000023c000002080000003affffff18fffffe720000014e 1 1 V5
0.13186440927657 1.09045613521072 000000e2fffffd8cfffffea2fffffce2000003c5000001f0fffffd85fffffcb2fffffd8000000235 000000e2fffffd8cfffffea2fffffce2000003c5000001f0fffffd85fffffcb2fffffd8000000235 1 2 V1
0.384428351855517 1.00047801513191 00000031000002e2ffffff3e0000030efffffe570000029dffffffcc000002f9fffffd06ffffff9a 00000031000002e2ffffff3e0000030efffffe570000029dffffffcc000002f9fffffd06ffffff9a 1 2 V2
0.747163030970345 0.690958784800153 000000fcfffffd1efffffcb80000014d0000016a0000015100000329fffffeaefffffddeffffffd7 000000fcfffffd1efffffcb80000014d0000016a0000015100000329fffffeaefffffddeffffffd7 1 2 V3
1.02246554363327 0.406811716853272 0000024cfffffc6700000320fffffe8f000000d6000002a70000012ffffffe8c00000259fffffca5 0000024cfffffc6700000320fffffe8f000000d6000002a70000012ffffffe8c00000259fffffca5 1 2 V4
1.23873707333122 0.232528420584246 00000259fffffec2fffffd63fffffdec0000023c000002080000003affffff18fffffe720000014e 00000259fffffec2fffffd63fffffdec0000023c000002080000003affffff18fffffe720000014e 1 2 V5
0.13186440927657 1.09045613521072 000000e2fffffd8cfffffea2fffffce2000003c5000001f0fffffd85fffffcb2fffffd8000000235 000000e2fffffd8cfffffea2fffffce2000003c5000001f0fffffd85fffffcb2fffffd8000000235 1 3 V1
