Y.1 Y.2 Solution1 Solution2 Run Gen Vector
0.336171759855035 2.80845612550969 000001e3fffffe7afffffcbb00000092ffffff97fffffe21fffffdaafffffe0b0000026c0000001e 000001e3fffffe7afffffcbb00000092ffffff97fffffe21fffffdaafffffe0b0000026c0000001e 1 0 V1
0.767065425730047 1.20146917176034 0000035c00000331000001c1000000eafffffdd8fffffe9200000342fffffc89000001af000002ff 0000008b00000000000000a900000000000000000000000000000000000000000000000000000000 1 0 V2
0.834193195136927 1.15982014668872 0000006b0000000afffffc7b0000005cffffff9600000304fffffc8afffffecdfffffd20ffffffc9 00000304000003e8000003540000012b000000f3000002d000000000000000000000000000000028 1 0 V3
1.4595568363173 0.619242319063186 00000387fffffc78fffffe74ffffff80fffffe8cfffffe53fffffcb9fffffc52ffffffb400000385 00000387fffffc78fffffe74ffffff80fffffe8cfffffe53fffffcb9fffffc52ffffffb400000385 1 0 V4
3.54161295329488 0.249446974771495 000001fd000000350000019bfffffcc0000000fd0000032e0000009f00000012fffffee5fffffc1d 000001fd000000350000019bfffffcc0000000fd0000032e0000009f00000012fffffee5fffffc1d 1 0 V5
0.336171759855035 2.80845612550969 000001e3fffffe7afffffcbb00000092ffffff97fffffe21fffffdaafffffe0b0000026c0000001e 000001e3fffffe7afffffcbb00000092ffffff97fffffe21fffffdaafffffe0b0000026c0000001e 1 1 V1
0.38564751475593 1.50037906731138 0000008b00000000000000a900000000000000000000000000000000000000000000000000000000 0000008b00000000000000a900000000000000000000000000000000000000000000000000000000 1 1 V2
0.906682205052967 0.848741592806143 00000304000003e8000003540000012b000000f3000002d000000000000000000000000000000028 00000304000003e8000003540000012b000000f3000002d000000000000000000000000000000028 1 1 V3
1.4595568363173 0.619242319063186 00000387fffffc78fffffe74ffffff80fffffe8cfffffe53fffffcb9fffffc52ffffffb400000385 00000387fffffc78fffffe74ffffff80fffffe8cfffffe53fffffcb9fffffc52ffffffb400000385 1 1 V4
3.54161295329488 0.249446974771495 000001fd000000350000019bfffffcc0000000fd0000032e0000009f00000012fffffee5fffffc1d 0000033b00000000000003e800000000000000000000000000000269000000000000000000000124 1 1 V5
0.336171759855035 2.80845612550969 000001e3fffffe7afffffcbb00000092ffffff97fffffe21fffffdaafffffe0b0000026c0000001e 000001e3fffffe7afffffcbb00000092ffffff97fffffe21fffffdaafffffe0b0000026c0000001e 1 2 V1
0.38564751475593 1.50037906731138 0000008b00000000000000a900000000000000000000000000000000000000000000000000000000 0000008d00000141000001450000017800000051000000da000000000000010f0000000000000000 1 2 V2
0.906682205052967 0.848741592806143 00000304000003e8000003540000012b000000f3000002d000000000000000000000000000000028 000001c600000207000000d30000012e0000000000000175000000bf000000000000000000000170 1 2 V3
1.4595568363173 0.619242319063186 00000387fffffc78fffffe74ffffff80fffffe8cfffffe53fffffcb9fffffc52ffffffb400000385 00000387fffffc78fffffe74ffffff80fffffe8cfffffe53fffffcb9fffffc52ffffffb400000385 1 2 V4
3.10910174593587 0.358204064629165 0000033b00000000000003e800000000000000000000000000000269000000000000000000000124 000003650000000000000000000000c2000000000000000000000386000001f200000000000002a6 1 2 V5
0.336171759855035 2.80845612550969 000001e3fffffe7afffffcbb00000092ffffff97fffffe21fffffdaafffffe0b0000026c0000001e 000001e3fffffe7afffffcbb00000092ffffff97fffffe21fffffdaafffffe0b0000026c0000001e 1 3 V1
0.356091421718602 1.39063228902755 0000008d00000141000001450000017800000051000000da000000000000010f0000000000000000 000001c30000007e000001d80000000000000000000000000000000a000000000000000000000052 1 3 V2
0.704529759225682 0.802912019033782 000001c600000207000000d30000012e0000000000000175000000bf000000000000000000000170 000001cc000001b700000198000000db000001bf000000000000000000000000000000bffffffffa 1 3 V3
