Y.1 Y.2 Solution1 Solution2 Run Gen Vector
0.120809299705726 1.12123401498555 0000000c00000104000000920000006b00000117000000d900000175000002f00000022500000020 00000000000002a60000008900000346000002e500000000000001f000000000000000c7000003e8 1 0 V1
0.423485167906434 1.04320801424139 0000012500000321000003e10000018400000065000000890000017b00000168000001cc00000293 0000012500000321000003e10000018400000065000000890000017b00000168000001cc00000293 1 0 V2
0.71392304850127 0.722152720329218 0000023a000001070000036a00000173000002020000021f0000024400000287000001f2000000da 0000023f00000306000002aa000003e8000003d1000000b0000003e8000000000000015800000027 1 0 V3
0.97904098765144 0.401828454161276 0000036e000002160000015d0000019700000137000002ff000001d70000009c000000420000010c 0000037a0000015100000318000002be0000004000000111000003e80000009900000000000001b4 1 0 V4
1.1682793883508 0.166133621542665 000003cd000000700000015a00000016000002a6000003dc000001e30000009d000003e50000024a 000003e8000000a700000000000000000000000000000210000001bd000003e8000000760000003b 1 0 V5
0.122710688491286 1.09504407480165 00000000000002a60000008900000346000002e500000000000001f000000000000000c7000003e8 0000000000000229000002ce00000000000000000000026c000000000000000000000107000001df 1 1 V1
0.423485167906434 1.04320801424139 0000012500000321000003e10000018400000065000000890000017b00000168000001cc00000293 0000017d0000000000000000000002170000000000000186000003e80000000000000000000003e8 1 1 V2
0.697567957142611 0.730610446407838 0000023f00000306000002aa000003e8000003d1000000b0000003e8000000000000015800000027 00000260000001d10000015d000000000000012e000003c6000002ac0000004600000099000000d7 1 1 V3
0.9803187311001 0.398286356985602 0000037a0000015100000318000002be0000004000000111000003e80000009900000000000001b4 0000032300000000000000e10000016c00000213000000f8000003e8000003e80000037a000003e8 1 1 V4
1.08985255687614 0.123904635922528 000003e8000000a700000000000000000000000000000210000001bd000003e8000000760000003b 000003e8000003e8000000c30000000e000000000000000000000114000001e60000000000000000 1 1 V5
0.0709687509222358 1.12510118348557 0000000000000229000002ce00000000000000000000026c000000000000000000000107000001df 0000000000000155000000000000004f0000018e0000000000000130000003380000028c000001f7 1 2 V1
0.448831984123816 0.992457199746203 0000017d0000000000000000000002170000000000000186000003e80000000000000000000003e8 000000fa00000127000000f600000012000003e8000000260000002400000022000001e6000003c4 1 2 V2
0.763065052264791 0.74590299958215 00000260000001d10000015d000000000000012e000003c6000002ac0000004600000099000000d7 0000029000000000000002a100000000000000bb00000251000002ab0000036d0000026a0000038c 1 2 V3
0.94791946485554 0.404523139710343 0000032300000000000000e10000016c00000213000000f8000003e8000003e80000037a000003e8 00000359000000c0000003aa000003480000009c00000158000003e8000000570000005f000001e8 1 2 V4
1.05943989835686 0.10847788980886 000003e8000003e8000000c30000000e000000000000000000000114000001e60000000000000000 000003e8000003e8000000c30000000e000000000000000000000114000001e60000000000000000 1 2 V5
0.129477125842072 1.10506639362368 0000000000000155000000000000004f0000018e0000000000000130000003380000028c000001f7 000000230000002700000000000000000000000000000306000002bf000003e8000001b4000003e8 1 3 V1
0.399381709588922 1.03242221263553 000000fa00000127000000f600000012000003e8000000260000002400000022000001e6000003c4 0000011d000003e8000001670000004c000000aa000001d60000018900000000000002ff0000017b 1 3 V2
0.716113914666602 0.722293433576448 0000029000000000000002a100000000000000bb00000251000002ab0000036d0000026a0000038c 0000027600000000000003e800000000000000cf00000000000003e8000002fd000002c700000304 1 3 V3
0.962938368892761 0.423079360344087 00000359000000c0000003aa000003480000009c00000158000003e8000000570000005f000001e8 0000035300000000000003ae000003e0000002f100000008000002c9000000000000000000000000 1 3 V4
1.05943989835686 0.10847788980886 000003e8000003e8000000c30000000e000000000000000000000114000001e60000000000000000 000003e80000014f000000930000004f00000000000002c6000000f0000003e80000000000000000 1 3 V5
0.12934133935402 1.08014701610738 000000230000002700000000000000000000000000000306000002bf000003e8000001b4000003e8 0000000100000017000003e8000002e4000000e0000003e800000132000000000000000000000209 1 4 V1
0.442223897239069 1.03158964510888 0000011d000003e8000001670000004c000000aa000001d60000018900000000000002ff0000017b 0000012d000000000000002c0000028200000243000003e800000148000000cf0000000000000115 1 4 V2
0.735936732586239 0.697400318825927 0000027600000000000003e800000000000000cf00000000000003e8000002fd000002c700000304 0000027600000000000003e800000000000000cf00000000000003e8000002fd000002c700000304 1 4 V3
0.932188342674164 0.391861555226568 0000035300000000000003ae000003e0000002f100000008000002c9000000000000000000000000 0000035400000000000003b6000003e8000002f400000007000002c8000000000000000000000000 1 4 V4
1.05029162738473 0.109067051817727 000003e80000014f000000930000004f00000000000002c6000000f0000003e80000000000000000 000003e80000014f000000930000004f00000000000002c6000000f0000003e80000000000000000 1 4 V5
0.112106253186207 1.07784397898516 0000000100000017000003e8000002e4000000e0000003e800000132000000000000000000000209 00000030000000590000000000000121000001170000025e000002130000037b000003d500000363 1 5 V1
0.41618632072364 1.01917875596265 0000012d000000000000002c0000028200000243000003e800000148000000cf0000000000000115 00000160000000e900000056000003e800000000000002a9000000e9000000000000008f000003e8 1 5 V2
0.735936732586239 0.697400318825927 0000027600000000000003e800000000000000cf00000000000003e8000002fd000002c700000304 00000237000003e700000058000003e8000003e80000020f000000000000004c000000000000005a 1 5 V3
0.93304812558178 0.389068816830813 0000035400000000000003b6000003e8000002f400000007000002c8000000000000000000000000 0000035300000001000003b3000003dd000002e400000003000002d7000000000000000200000007 1 5 V4
1.05029162738473 0.109067051817727 000003e80000014f000000930000004f00000000000002c6000000f0000003e80000000000000000 000003e8000003b8000000000000000000000000000000000000010c000003e80000000000000000 1 5 V5
0.115077853760509 1.06817379481986 00000030000000590000000000000121000001170000025e000002130000037b000003d500000363 0000002c0000006900000005000001110000011f000002340000020400000378000003b80000034b 1 6 V1
0.434429215155382 0.969431933050203 00000160000000e900000056000003e800000000000002a9000000e9000000000000008f000003e8 00000160000000e900000056000003e800000000000002a9000000e9000000000000008f000003e8 1 6 V2
0.660634324048524 0.720244109029205 00000237000003e700000058000003e8000003e80000020f000000000000004c000000000000005a 00000237000003e700000058000003e8000003e80000020f000000000000004c000000000000005a 1 6 V3
0.932039464217641 0.389704111797053 0000035300000001000003b3000003dd000002e400000003000002d7000000000000000200000007 0000035300000001000003b3000003dd000002e400000003000002d7000000000000000200000007 1 6 V4
1.04620988653639 0.0916227027348261 000003e8000003b8000000000000000000000000000000000000010c000003e80000000000000000 000003e80000008d000000000000000000000003000002e900000000000003e80000000000000000 1 6 V5
0.104265929597862 1.08144912481072 0000002c0000006900000005000001110000011f000002340000020400000378000003b80000034b 0000004200000000000000000000000000000000000003e8000003e0000003e80000031d000003e8 1 7 V1
0.434429215155382 0.969431933050203 00000160000000e900000056000003e800000000000002a9000000e9000000000000008f000003e8 00000144000003e8000003e8000002ff00000000000000000000000000000000000003e8000003e8 1 7 V2
0.660634324048524 0.720244109029205 00000237000003e700000058000003e8000003e80000020f000000000000004c000000000000005a 00000237000003e700000058000003e8000003e80000020f000000000000004c000000000000005a 1 7 V3
0.932039464217641 0.389704111797053 0000035300000001000003b3000003dd000002e400000003000002d7000000000000000200000007 0000035600000000000003a5000003e40000029f0000000700000333000000000000000100000000 1 7 V4
1.02524133147308 0.0687869453186339 000003e80000008d000000000000000000000003000002e900000000000003e80000000000000000 000003e800000000000000000000003e00000000000003e800000000000003e80000000000000000 1 7 V5
