Y.1 Y.2 Y.3 Solution1 Solution2 Run Gen Vector
1.35083819774551 4.48471243582558 15.0697825020328 0000014d0000039200000397000001d70000006f000002100000002600000031000001030000006d 0000036d0000018d0000032c0000029d000001a50000034d000002410000018d000002d50000023b 1 0 V1
4.00322820749902 10.3363782568877 3.99887558763723 000001f000000004000002ae0000026700000237000002790000027800000373000001a80000013c 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 1 0 V2
5.39649642684692 2.22509047873215 20.3565156240876 0000034f000000f8000003600000025e000002c10000006e000003a0000002a50000016c000002d5 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 1 0 V3
5.44711188009766 4.54889831939085 4.41229782513776 0000007c0000036f000003670000028f0000026d000001ee0000026a000001fd0000014900000170 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 1 0 V4
15.2169116209248 5.61767738917287 2.3707248378512 000000370000003b0000025b000002e300000256000002980000004f00000125000001ee00000102 00000289000001ea000001840000008f000002ff000001ee0000004a00000159000002ff0000016e 1 0 V5
2.02911388043759 11.7539136186483 8.45475108286751 0000036d0000018d0000032c0000029d000001a50000034d000002410000018d000002d50000023b 00000156000002a800000264000001550000019e000002b000000000000000fd000000700000008c 1 1 V1
4.22834135526123 2.32344643369271 5.87661406878385 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 1 1 V2
4.22834135526123 2.32344643369271 5.87661406878385 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 1 1 V3
4.22834135526123 2.32344643369271 5.87661406878385 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 1 1 V4
16.5038173360879 17.9132329738507 2.58747216132079 00000289000001ea000001840000008f000002ff000001ee0000004a00000159000002ff0000016e 000002550000015e00000185000000540000027300000113000002330000028a000001a70000031e 1 1 V5
3.06700191172747 5.72012099768649 11.8396027600248 00000156000002a800000264000001550000019e000002b000000000000000fd000000700000008c 000002e9000001a8000001330000019000000136000000c5000002bb000002f200000107000002ff 1 2 V1
4.22834135526123 2.32344643369271 5.87661406878385 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 0000023b000000570000018a0000015b000002dc0000013000000184000000c40000024f000002bd 1 2 V2
4.22834135526123 2.32344643369271 5.87661406878385 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 000003e80000022200000246000001fb000002b300000000000002b4000002da0000030f000001d5 1 2 V3
4.22834135526123 2.32344643369271 5.87661406878385 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 0000007c0000036f00000367000002910000026e000001ed00000267000001fd000001470000016e 1 2 V4
5.86356205241909 9.99932493467791 2.45698590824056 000002550000015e00000185000000540000027300000113000002330000028a000001a70000031e 0000010d000003e8000002e60000017b000000000000015f0000000000000000000000170000012f 1 2 V5
2.99382800904202 4.63095255896292 15.3096695956076 000002e9000001a8000001330000019000000136000000c5000002bb000002f200000107000002ff 000001ce0000004c000001f50000020b00000282000003e8000001a100000269000000ee00000164 1 3 V1
4.96837342148709 13.0087491049915 4.63381924912327 0000023b000000570000018a0000015b000002dc0000013000000184000000c40000024f000002bd 000002f2000001a4000000cc0000023d0000008c000001ea0000029b000002120000037200000213 1 3 V2
5.48351348232912 2.30633010856534 29.3940496382172 000003e80000022200000246000001fb000002b300000000000002b4000002da0000030f000001d5 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 1 3 V3
5.78263369833657 4.41152219013358 4.42928730023978 0000007c0000036f00000367000002910000026e000001ed00000267000001fd000001470000016e 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 1 3 V4
10.0463737568537 13.5091057630669 1.14823383699474 0000010d000003e8000002e60000017b000000000000015f0000000000000000000000170000012f 00000117000000000000022b000003e8000000c1000001b300000215000001cf000001ed00000000 1 3 V5
2.80022699375336 5.38484382252316 18.1556165792704 000001ce0000004c000001f50000020b00000282000003e8000001a100000269000000ee00000164 000002f70000014600000161000001aa000001250000010a0000029200000344000000730000031b 1 4 V1
4.02239201180579 11.7762888083281 5.26952417790795 000002f2000001a4000000cc0000023d0000008c000001ea0000029b000002120000037200000213 000000d40000014e000002040000025b0000030300000271000001690000013c0000013e00000081 1 4 V2
4.22834135526123 2.32344643369271 5.87661406878385 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 000003e8000001d6000001e400000226000002ae000000a000000250000002840000034f000001f4 1 4 V3
4.22834135526123 2.32344643369271 5.87661406878385 000002b4000001ec000000ec000001d70000011400000261000002cc000002b9000003e800000254 0000023b000000000000015f0000035c000001fc000002350000024b000001ba0000027b00000264 1 4 V4
23.6083923461573 8.11077089124774 1.09930234950319 00000117000000000000022b000003e8000000c1000001b300000215000001cf000001ed00000000 000000f500000000000001f0000003a1000001b9000001fb000002b800000275000001e00000005f 1 4 V5
2.94361327984598 8.2797003907909 19.2167592931762 000002f70000014600000161000001aa000001250000010a0000029200000344000000730000031b 000002e2000000f200000205000001b6000002210000009d000001fc000001f50000032b00000225 1 5 V1
5.11806490390389 6.38446296782371 3.80576367952016 000000d40000014e000002040000025b0000030300000271000001690000013c0000013e00000081 000001e500000017000002b20000025a0000022e0000027200000265000003600000019c0000012d 1 5 V2
3.50020648281715 1.12643770899174 21.6422528530247 000003e8000001d6000001e400000226000002ae000000a000000250000002840000034f000001f4 0000003000000000000001fb0000018b0000026b000002480000014a000002270000000000000278 1 5 V3
9.28218541758713 0.622986467610283 4.13908247751379 0000023b000000000000015f0000035c000001fc000002350000024b000001ba0000027b00000264 0000000d0000025400000370000003bd00000318000002bc000001c4000002b0000001a40000014a 1 5 V4
19.2313346272122 1.4488804555062 1.54749442897528 000000f500000000000001f0000003a1000001b9000001fb000002b800000275000001e00000005f 00000088000000bc00000262000002db000001f40000025700000295000002db000002070000002a 1 5 V5
1.88612798433015 3.2197646326676 10.6618714364155 000002e2000000f200000205000001b6000002210000009d000001fc000001f50000032b00000225 000002c60000016700000187000001de000001cd000001120000023b000002ce00000053000002cd 1 6 V1
4.39348592224713 9.4837385594142 5.26490946214444 000001e500000017000002b20000025a0000022e0000027200000265000003600000019c0000012d 0000012600000069000003050000028000000244000002280000019600000190000001fc00000127 1 6 V2
5.38325576894252 1.83901064571157 12.2578787811277 0000003000000000000001fb0000018b0000026b000002480000014a000002270000000000000278 00000308000000b6000002530000022b0000020100000086000001d900000267000003c6000002e6 1 6 V3
8.94165781947358 2.97729539344379 3.44385797063739 0000000d0000025400000370000003bd00000318000002bc000001c4000002b0000001a40000014a 0000012600000069000003050000028000000244000002280000019600000190000001fc00000127 1 6 V4
12.2829140057145 4.60088701187344 1.50660372542634 00000088000000bc00000262000002db000001f40000025700000295000002db000002070000002a 0000016700000067000001f9000003b700000167000002070000029d000002710000020000000087 1 6 V5
2.10885821643271 2.61852789774528 19.0723107045616 000002c60000016700000187000001de000001cd000001120000023b000002ce00000053000002cd 000003990000015c0000036e000002550000020f00000380000002b6000001b70000029800000252 1 7 V1
4.96210737103714 3.51687359582683 4.61773204903681 0000012600000069000003050000028000000244000002280000019600000190000001fc00000127 000003550000016900000257000002d90000021300000213000002a500000182000002160000025f 1 7 V2
4.60832111398347 2.14625370211931 16.4925181422725 00000308000000b6000002530000022b0000020100000086000001d900000267000003c6000002e6 0000033b000000e000000244000001f500000203000000b00000020700000229000003d0000002ca 1 7 V3
4.96210737103714 3.51687359582683 4.61773204903681 0000012600000069000003050000028000000244000002280000019600000190000001fc00000127 000000080000026900000371000003be0000033c00000299000001e9000002c7000001930000014f 1 7 V4
19.9268397018568 4.53874661089965 1.08424413081781 0000016700000067000001f9000003b700000167000002070000029d000002710000020000000087 00000088000000bc00000262000002db000001f40000025700000295000002db000002070000002a 1 7 V5
2.64061090315885 6.13578564534385 9.80394813261181 000003990000015c0000036e000002550000020f00000380000002b6000001b70000029800000252 000003e5000001300000031200000308000002250000039200000237000002140000020900000244 1 8 V1
3.58337995904539 8.24336748028792 4.63175109874163 000003550000016900000257000002d90000021300000213000002a500000182000002160000025f 000000d9000000a8000001fe000001aa000001a8000002b3000001ed000002f6000001ad0000011b 1 8 V2
3.13339464467663 2.33106010528442 16.9243083049629 0000033b000000e000000244000001f500000203000000b00000020700000229000003d0000002ca 00000000000000070000034900000251000001b60000030f00000181000001c0000000af000001e4 1 8 V3
7.77817323048165 3.78297574427216 3.00420530591263 000000080000026900000371000003be0000033c00000299000001e9000002c7000001930000014f 00000095000001f800000265000002ec0000026e0000018200000200000001df000001580000020d 1 8 V4
12.2829140057145 4.60088701187344 1.50660372542634 00000088000000bc00000262000002db000001f40000025700000295000002db000002070000002a 000000f50000000000000232000003e80000010c000001be0000023700000208000001f900000000 1 8 V5
2.06151399359815 2.59324946033319 8.577577050827 000003e5000001300000031200000308000002250000039200000237000002140000020900000244 0000034500000122000002080000024b0000029f000002c70000022700000215000002ac0000026f 1 9 V1
4.12857247994954 9.12539869260662 2.89905601691963 000000d9000000a8000001fe000001aa000001a8000002b3000001ed000002f6000001ad0000011b 0000034500000122000002080000024b0000029f000002c70000022700000215000002ac0000026f 1 9 V2
4.0615520858587 0.842956242962408 15.8011052168579 00000000000000070000034900000251000001b60000030f00000181000001c0000000af000001e4 0000029d000000f8000000ac0000019e000001700000033500000228000001e8000000dd000001b7 1 9 V3
5.28680886789835 3.11835469192958 2.90317627482273 00000095000001f800000265000002ec0000026e0000018200000200000001df000001580000020d 00000095000001f800000265000002ec0000026e0000018200000200000001df000001580000020d 1 9 V4
22.5199284668409 6.11829048765372 0.956494779269165 000000f50000000000000232000003e80000010c000001be0000023700000208000001f900000000 000000f50000000000000232000003e80000010c000001be0000023700000208000001f900000000 1 9 V5
1.79797170214126 4.2495945938263 4.94932070062159 0000034500000122000002080000024b0000029f000002c70000022700000215000002ac0000026f 0000034500000122000002080000024b0000029f000002c70000022700000215000002ac0000026f 1 10 V1
1.79797170214126 4.2495945938263 4.94932070062159 0000034500000122000002080000024b0000029f000002c70000022700000215000002ac0000026f 00000333000001040000021d0000023500000292000002f600000220000001fb000002c00000027d 1 10 V2
3.86678899797444 1.20029175821651 16.5886212155663 0000029d000000f8000000ac0000019e000001700000033500000228000001e8000000dd000001b7 00000000000000070000034900000251000001b60000030f00000181000001c0000000af000001e4 1 10 V3
5.28680886789835 3.11835469192958 2.90317627482273 00000095000001f800000265000002ec0000026e0000018200000200000001df000001580000020d 000000e3000001350000024a000002a6000001d1000001d100000239000001610000019000000059 1 10 V4
22.5199284668409 6.11829048765372 0.956494779269165 000000f50000000000000232000003e80000010c000001be0000023700000208000001f900000000 0000013d0000000800000230000003e5000001e90000022c000001f50000019d000001f60000011b 1 10 V5
