Y.1 Y.2 Y.3 Solution1 Solution2 Run Gen Vector
0.90519179555175 2.93535829709628 4.79340134304679 00000181000000af00000361000000c00000017000000256000001da0000000300000360000001df 00000184000000d20000005b00000276000001130000013a00000149000001a70000000000000217 1 0 V1
0.797292183695664 3.51623967536416 1.26593211598947 000003a70000010a000001a7000002c50000037a0000030c000002c0000000e7000001f9000002e0 000002e70000023b0000023900000291000001b9000001da000002030000028d000002ad00000262 1 0 V2
1.66596618358682 0.211004183254656 1.7249967604574 000002db000002100000027d000002c9000001b3000001c6000002260000028d0000028b000002a8 00000184000000d20000005b00000276000001130000013a00000149000001a70000000000000217 1 0 V3
1.75135654769732 1.42463291690009 0.585727269859121 000003ae00000237000002d2000002dc000001da000002af000001b60000030f000002be00000230 000002e70000023b0000023900000291000001b9000001da000002030000028d000002ad00000262 1 0 V4
6.86730339441839 3.25969857422802 0.553668752354702 0000026d0000029700000138000002480000020d00000169000003c7000000d60000027200000140 0000011a000003e8000003190000016600000000000000d300000248000000ad0000000000000293 1 0 V5
0.658717689486926 0.522173531570267 4.24824245176945 00000184000000d20000005b00000276000001130000013a00000149000001a70000000000000217 000001cb000000f3000000d60000017e000001100000021d0000017700000183000001f300000112 1 1 V1
1.68300941123521 0.26835027593485 1.26478572436987 000002e70000023b0000023900000291000001b9000001da000002030000028d000002ad00000262 000000a2000003c50000037e000003a5000002fb0000014c000001650000025b000000ff0000015c 1 1 V2
0.658717689486926 0.522173531570267 4.24824245176945 00000184000000d20000005b00000276000001130000013a00000149000001a70000000000000217 000001cb000000f3000000d60000017e000001100000021d0000017700000183000001f300000112 1 1 V3
1.68300941123521 0.26835027593485 1.26478572436987 000002e70000023b0000023900000291000001b9000001da000002030000028d000002ad00000262 000002d8000001ef000001de00000246000001e70000019800000200000002510000027c00000262 1 1 V4
7.45654355864624 3.61349710450427 0.0982679177513298 0000011a000003e8000003190000016600000000000000d300000248000000ad0000000000000293 00000115000002b6000002bb0000031f000000620000016f0000012f000001f10000011c0000024f 1 1 V5
0.592119350076479 0.402296848478725 1.55009980124159 000001cb000000f3000000d60000017e000001100000021d0000017700000183000001f300000112 0000015f000001b40000015400000155000000d8000000000000011100000136000001f100000199 1 2 V1
1.03771233400963 2.13353006102847 0.956770957400193 000000a2000003c50000037e000003a5000002fb0000014c000001650000025b000000ff0000015c 00000097000003a300000330000003e000000301000001660000019e0000024f000000cb0000015a 1 2 V2
0.592119350076479 0.402296848478725 1.55009980124159 000001cb000000f3000000d60000017e000001100000021d0000017700000183000001f300000112 000001c6000000f5000000a6000001710000011700000203000001930000019f000001f50000013e 1 2 V3
1.08249095704072 0.283455469624297 1.02032446900083 000002d8000001ef000001de00000246000001e70000019800000200000002510000027c00000262 00000223000001cf000000cf000001640000014e0000018b000000d600000251000001ca0000015a 1 2 V4
2.92190886316296 3.95549296279759 0.508495844997421 00000115000002b6000002bb0000031f000000620000016f0000012f000001f10000011c0000024f 000000910000028c00000360000000000000017b000001e90000022a000001db000000fc0000023f 1 2 V5
0.404841299085024 0.761952781728102 2.38077320068655 0000015f000001b40000015400000155000000d8000000000000011100000136000001f100000199 000001d6000000ee000000f80000017d000001100000023c0000016100000170000001fc0000012d 1 3 V1
0.896569233788081 1.7019664435274 1.08774362793186 00000097000003a300000330000003e000000301000001660000019e0000024f000000cb0000015a 0000015e000002a60000022d000001ac00000098000001a80000005a000001520000000000000188 1 3 V2
0.426428957126971 0.379922440050268 1.7244713578974 000001c6000000f5000000a6000001710000011700000203000001930000019f000001f50000013e 000003e8000000e000000181000001ea0000027b0000036d000001f6000001af000001a50000017e 1 3 V3
1.22650112314047 0.842099366629446 0.688050557270534 00000223000001cf000000cf000001640000014e0000018b000000d600000251000001ca0000015a 000003730000022f000002bc00000348000002bc0000029600000212000002d90000037e0000039c 1 3 V4
7.61587796587847 2.27706094815424 0.578576928806358 000000910000028c00000360000000000000017b000001e90000022a000001db000000fc0000023f 0000019a0000039600000174000000000000018a00000002000000000000007a0000008200000000 1 3 V5
0.533506885503977 0.425495873850204 1.50579382713814 000001d6000000ee000000f80000017d000001100000023c0000016100000170000001fc0000012d 0000008700000098000000fa0000027f000002c80000026c0000021d000002480000009f00000214 1 4 V1
0.753284084623386 1.42538188465286 1.11389361616203 0000015e000002a60000022d000001ac00000098000001a80000005a000001520000000000000188 000001db000001da000001d5000001d4000001b4000001b100000163000000db000001c8000001a4 1 4 V2
0.602832377333111 0.299466836281049 2.14659657040293 000003e8000000e000000181000001ea0000027b0000036d000001f6000001af000001a50000017e 000000db000000b9000002890000029c0000026900000212000002180000018a000002aa000000df 1 4 V3
2.17684743071449 0.0980169441150214 0.996402642504437 000003730000022f000002bc00000348000002bc0000029600000212000002d90000037e0000039c 0000028300000291000001270000009c000000a50000022700000144000002400000026e000001f9 1 4 V4
1.78395425905234 2.08932575026005 0.133870199558884 0000019a0000039600000174000000000000018a00000002000000000000007a0000008200000000 0000019a0000037d0000012700000050000001d800000083000000000000015e0000007a00000045 1 4 V5
0.175855605089612 0.714909728166087 3.03033568943199 0000008700000098000000fa0000027f000002c80000026c0000021d000002480000009f00000214 0000008f0000011a000002ad0000025a000001d7000001250000028200000294000001a2000001ca 1 5 V1
0.772681379953429 1.05628442480871 1.06577368256017 000001db000001da000001d5000001d4000001b4000001b100000163000000db000001c8000001a4 00000093000002fb00000320000002aa000002750000019a0000018a00000270000000bd000000f2 1 5 V2
0.630775526158446 0.330801319401871 1.63619565518904 000000db000000b9000002890000029c0000026900000212000002180000018a000002aa000000df 000000db00000097000002890000029c0000026900000212000002180000018a000002aa000000df 1 5 V3
1.5582776585591 0.638811966844998 0.811145321555064 0000028300000291000001270000009c000000a50000022700000144000002400000026e000001f9 000001a000000260000001a10000000000000122000000950000001500000164000000bc00000097 1 5 V4
1.21751861648172 3.83621506334749 0.180029739802014 0000019a0000037d0000012700000050000001d800000083000000000000015e0000007a00000045 0000019a000003ba0000018c00000016000001a9000000110000000500000081000000740000000c 1 5 V5
0.290985164169007 1.08559126219133 1.44512477102651 0000008f0000011a000002ad0000025a000001d7000001250000028200000294000001a2000001ca 00000362000000660000029900000197000001e2000002aa000001e8000003070000015e0000022e 1 6 V1
0.459333311500622 1.69336543708095 0.873831755891411 00000093000002fb00000320000002aa000002750000019a0000018a00000270000000bd000000f2 00000307000002e5000001ad0000021e000002890000028c0000028b0000025e000002e800000365 1 6 V2
0.704991289855534 0.333122019281959 1.61078920640156 000000db00000097000002890000029c0000026900000212000002180000018a000002aa000000df 000001ae000000000000008e000001bf0000018c00000139000002cf000002340000019500000221 1 6 V3
2.10272788157777 0.850525419770286 0.515128702880123 000001a000000260000001a10000000000000122000000950000001500000164000000bc00000097 0000023e000001f1000000eb000001680000013b00000184000000cf00000253000001d000000178 1 6 V4
