Y.1 Y.2 Y.3 Solution1 Solution2 Run Gen Vector
0.587189502026994 0.814123529245879 5.30148758732185 000002b0000001620000026500000329fffffb95fffffd51ffffff0cfffffa7e0000053900000081 000002b0000001620000026500000329fffffb95fffffd51ffffff0cfffffa7e0000053900000081 1 0 V1
1.10488430594465 2.07120385285161 1.06304853211844 000003c4000000c9fffffcfe00000318fffffd7dfffff8fb000004dbfffff8b1ffffff090000077f 000003c4000000c9fffffcfe00000318fffffd7dfffff8fb000004dbfffff8b1ffffff090000077f 1 0 V2
1.16972592860212 0.36260120405423 3.35474177608425 000002640000013400000770ffffffdb00000205fffff9b0fffff91c000000cc0000023b0000005d 000002640000013400000770ffffffdb00000205fffff9b0fffff91c000000cc0000023b0000005d 1 0 V3
1.26572476171441 0.709520985271841 1.06520301245193 000002340000002600000348ffffffe500000591fffffc0c0000022d00000125fffffecc000001e7 000002340000002600000348ffffffe500000591fffffc0c0000022d00000125fffffecc000001e7 1 0 V4
2.64247488090372 3.02196215604977 0.386821237293495 000003c3000002800000049800000466000005d1fffffca6000000abfffffa42fffffce6fffffd17 000003c3000002800000049800000466000005d1fffffca6000000abfffffa42fffffce6fffffd17 1 0 V5
0.587189502026994 0.814123529245879 5.30148758732185 000002b0000001620000026500000329fffffb95fffffd51ffffff0cfffffa7e0000053900000081 000002b0000001620000026500000329fffffb95fffffd51ffffff0cfffffa7e0000053900000081 1 1 V1
1.10488430594465 2.07120385285161 1.06304853211844 000003c4000000c9fffffcfe00000318fffffd7dfffff8fb000004dbfffff8b1ffffff090000077f 000003c4000000c9fffffcfe00000318fffffd7dfffff8fb000004dbfffff8b1ffffff090000077f 1 1 V2
1.16972592860212 0.36260120405423 3.35474177608425 000002640000013400000770ffffffdb00000205fffff9b0fffff91c000000cc0000023b0000005d 000002640000013400000770ffffffdb00000205fffff9b0fffff91c000000cc0000023b0000005d 1 1 V3
1.26572476171441 0.709520985271841 1.06520301245193 000002340000002600000348ffffffe500000591fffffc0c0000022d00000125fffffecc000001e7 000002340000002600000348ffffffe500000591fffffc0c0000022d00000125fffffecc000001e7 1 1 V4
2.64247488090372 3.02196215604977 0.386821237293495 000003c3000002800000049800000466000005d1fffffca6000000abfffffa42fffffce6fffffd17 000003c3000002800000049800000466000005d1fffffca6000000abfffffa42fffffce6fffffd17 1 1 V5
0.587189502026994 0.814123529245879 5.30148758732185 000002b0000001620000026500000329fffffb95fffffd51ffffff0cfffffa7e0000053900000081 000002b0000001620000026500000329fffffb95fffffd51ffffff0cfffffa7e0000053900000081 1 2 V1
